Iteração 556: x = [1.00011415e+00 5.70726367e-05], f(x) = 1.2498573224799385, grad_norm = 1.1179702943636578, alpha = 2.0530310231465696e-07
Iteração 557: x = [1.00011435e+00 5.71752824e-05], f(x) = 1.2498570658803658, grad_norm = 1.117970179602273, alpha = 2.0530310231465696e-07
Iteração 558: x = [1.00011456e+00 5.72779280e-05], f(x) = 1.2498568092808457, grad_norm = 1.1179700648409, alpha = 2.0530310231465696e-07
Iteração 559: x = [1.00011476e+00 5.73805737e-05], f(x) = 1.2498565526813785, grad_norm = 1.1179699500795384, alpha = 2.0530310231465696e-07
Iteração 560: x = [1.00011497e+00 5.74832194e-05], f(x) = 1.249856296081964, grad_norm = 1.117969835318189, alpha = 2.0530310231465696e-07
Iteração 561: x = [1.00011517e+00 5.75858650e-05], f(x) = 1.249856039482602, grad_norm = 1.1179697205568513, alpha = 2.0530310231465696e-07
Iteração 562: x = [1.00011538e+00 5.76885107e-05], f(x) = 1.2498557828832928, grad_norm = 1.117969605795525, alpha = 2.0530310231465696e-07
Iteração 563: x = [1.00011558e+00 5.77911563e-05], f(x) = 1.2498555262840365, grad_norm = 1.117969491034211, alpha = 2.0530310231465696e-07
Iteração 564: x = [1.00011579e+00 5.78938019e-05], f(x) = 1.2498552696848326, grad_norm = 1.1179693762729086, alpha = 2.0530310231465696e-07
Iteração 565: x = [1.00011599e+00 5.79964475e-05], f(x) = 1.2498550130856816, grad_norm = 1.1179692615116181, alpha = 2.0530310231465696e-07
Iteração 566: x = [1.00011620e+00 5.80990931e-05], f(x) = 1.2498547564865832, grad_norm = 1.1179691467503392, alpha = 2.0530310231465696e-07
Iteração 567: x = [1.00011640e+00 5.82017387e-05], f(x) = 1.2498544998875376, grad_norm = 1.1179690319890723, alpha = 2.0530310231465696e-07
Iteração 568: x = [1.00011661e+00 5.83043843e-05], f(x) = 1.2498542432885442, grad_norm = 1.117968917227817, alpha = 2.0530310231465696e-07
Iteração 569: x = [1.00011681e+00 5.84070298e-05], f(x) = 1.249853986689604, grad_norm = 1.1179688024665735, alpha = 2.0530310231465696e-07
Iteração 570: x = [1.00011702e+00 5.85096754e-05], f(x) = 1.249853730090716, grad_norm = 1.1179686877053416, alpha = 2.0530310231465696e-07
Iteração 571: x = [1.00011722e+00 5.86123210e-05], f(x) = 1.249853473491881, grad_norm = 1.1179685729441218, alpha = 2.0530310231465696e-07
Iteração 572: x = [1.00011743e+00 5.87149665e-05], f(x) = 1.2498532168930987, grad_norm = 1.1179684581829135, alpha = 2.0530310231465696e-07
Iteração 573: x = [1.00011764e+00 5.88176120e-05], f(x) = 1.2498529602943689, grad_norm = 1.1179683434217171, alpha = 2.0530310231465696e-07
Iteração 574: x = [1.00011784e+00 5.89202575e-05], f(x) = 1.249852703695692, grad_norm = 1.1179682286605326, alpha = 2.0530310231465696e-07
Iteração 575: x = [1.00011805e+00 5.90229030e-05], f(x) = 1.2498524470970676, grad_norm = 1.1179681138993598, alpha = 2.0530310231465696e-07
Iteração 576: x = [1.00011825e+00 5.91255485e-05], f(x) = 1.249852190498496, grad_norm = 1.1179679991381988, alpha = 2.0530310231465696e-07
Iteração 577: x = [1.00011846e+00 5.92281940e-05], f(x) = 1.2498519338999772, grad_norm = 1.1179678843770495, alpha = 2.0530310231465696e-07
Iteração 578: x = [1.00011866e+00 5.93308395e-05], f(x) = 1.2498516773015107, grad_norm = 1.117967769615912, alpha = 2.0530310231465696e-07
Iteração 579: x = [1.00011887e+00 5.94334849e-05], f(x) = 1.249851420703097, grad_norm = 1.1179676548547863, alpha = 2.0530310231465696e-07
Iteração 580: x = [1.00011907e+00 5.95361304e-05], f(x) = 1.249851164104736, grad_norm = 1.1179675400936724, alpha = 2.0530310231465696e-07
Iteração 581: x = [1.00011928e+00 5.96387758e-05], f(x) = 1.2498509075064277, grad_norm = 1.1179674253325702, alpha = 2.0530310231465696e-07
Iteração 582: x = [1.00011948e+00 5.97414213e-05], f(x) = 1.2498506509081722, grad_norm = 1.1179673105714798, alpha = 2.0530310231465696e-07
Iteração 583: x = [1.00011969e+00 5.98440667e-05], f(x) = 1.2498503943099695, grad_norm = 1.1179671958104014, alpha = 2.0530310231465696e-07
Iteração 584: x = [1.00011989e+00 5.99467121e-05], f(x) = 1.2498501377118192, grad_norm = 1.1179670810493345, alpha = 2.0530310231465696e-07
Iteração 585: x = [1.00012010e+00 6.00493575e-05], f(x) = 1.2498498811137215, grad_norm = 1.1179669662882796, alpha = 2.0530310231465696e-07
Iteração 586: x = [1.00012030e+00 6.01520029e-05], f(x) = 1.2498496245156767, grad_norm = 1.1179668515272363, alpha = 2.0530310231465696e-07
Iteração 587: x = [1.00012051e+00 6.02546482e-05], f(x) = 1.2498493679176848, grad_norm = 1.1179667367662047, alpha = 2.0530310231465696e-07
Iteração 588: x = [1.00012071e+00 6.03572936e-05], f(x) = 1.2498491113197454, grad_norm = 1.1179666220051852, alpha = 2.0530310231465696e-07
Iteração 589: x = [1.00012092e+00 6.04599390e-05], f(x) = 1.2498488547218585, grad_norm = 1.1179665072441773, alpha = 2.0530310231465696e-07
Iteração 590: x = [1.00012113e+00 6.05625843e-05], f(x) = 1.2498485981240242, grad_norm = 1.1179663924831813, alpha = 2.0530310231465696e-07
Iteração 591: x = [1.00012133e+00 6.06652296e-05], f(x) = 1.2498483415262427, grad_norm = 1.1179662777221968, alpha = 2.0530310231465696e-07
Iteração 592: x = [1.00012154e+00 6.07678750e-05], f(x) = 1.2498480849285138, grad_norm = 1.1179661629612243, alpha = 2.0530310231465696e-07
Iteração 593: x = [1.00012174e+00 6.08705203e-05], f(x) = 1.2498478283308379, grad_norm = 1.1179660482002636, alpha = 2.0530310231465696e-07
Iteração 594: x = [1.00012195e+00 6.09731656e-05], f(x) = 1.2498475717332143, grad_norm = 1.1179659334393146, alpha = 2.0530310231465696e-07
Iteração 595: x = [1.00012215e+00 6.10758109e-05], f(x) = 1.2498473151356437, grad_norm = 1.1179658186783772, alpha = 2.0530310231465696e-07
Iteração 596: x = [1.00012236e+00 6.11784562e-05], f(x) = 1.2498470585381256, grad_norm = 1.117965703917452, alpha = 2.0530310231465696e-07
Iteração 597: x = [1.00012256e+00 6.12811014e-05], f(x) = 1.2498468019406603, grad_norm = 1.1179655891565383, alpha = 2.0530310231465696e-07
Iteração 598: x = [1.00012277e+00 6.13837467e-05], f(x) = 1.2498465453432477, grad_norm = 1.1179654743956364, alpha = 2.0530310231465696e-07
Iteração 599: x = [1.00012297e+00 6.14863919e-05], f(x) = 1.2498462887458879, grad_norm = 1.1179653596347463, alpha = 2.0530310231465696e-07
Iteração 600: x = [1.00012318e+00 6.15890372e-05], f(x) = 1.2498460321485805, grad_norm = 1.1179652448738682, alpha = 2.0530310231465696e-07
Iteração 601: x = [1.00012338e+00 6.16916824e-05], f(x) = 1.2498457755513257, grad_norm = 1.1179651301130016, alpha = 2.0530310231465696e-07
Iteração 602: x = [1.00012359e+00 6.17943276e-05], f(x) = 1.2498455189541238, grad_norm = 1.1179650153521468, alpha = 2.0530310231465696e-07
Iteração 603: x = [1.00012379e+00 6.18969728e-05], f(x) = 1.2498452623569745, grad_norm = 1.1179649005913037, alpha = 2.0530310231465696e-07
Iteração 604: x = [1.0001240e+00 6.1999618e-05], f(x) = 1.2498450057598778, grad_norm = 1.1179647858304727, alpha = 2.0530310231465696e-07
Iteração 605: x = [1.00012420e+00 6.21022632e-05], f(x) = 1.249844749162834, grad_norm = 1.1179646710696531, alpha = 2.0530310231465696e-07
Iteração 606: x = [1.00012441e+00 6.22049084e-05], f(x) = 1.2498444925658427, grad_norm = 1.1179645563088456, alpha = 2.0530310231465696e-07
Iteração 607: x = [1.00012462e+00 6.23075536e-05], f(x) = 1.2498442359689041, grad_norm = 1.1179644415480496, alpha = 2.0530310231465696e-07
Iteração 608: x = [1.00012482e+00 6.24101987e-05], f(x) = 1.2498439793720182, grad_norm = 1.1179643267872656, alpha = 2.0530310231465696e-07
Iteração 609: x = [1.00012503e+00 6.25128439e-05], f(x) = 1.2498437227751853, grad_norm = 1.1179642120264934, alpha = 2.0530310231465696e-07
Iteração 610: x = [1.00012523e+00 6.26154890e-05], f(x) = 1.2498434661784046, grad_norm = 1.117964097265733, alpha = 2.0530310231465696e-07
Iteração 611: x = [1.00012544e+00 6.27181341e-05], f(x) = 1.2498432095816767, grad_norm = 1.117963982504984, alpha = 2.0530310231465696e-07
Iteração 612: x = [1.00012564e+00 6.28207792e-05], f(x) = 1.2498429529850015, grad_norm = 1.1179638677442472, alpha = 2.0530310231465696e-07
Iteração 613: x = [1.00012585e+00 6.29234243e-05], f(x) = 1.2498426963883789, grad_norm = 1.117963752983522, alpha = 2.0530310231465696e-07
Iteração 614: x = [1.00012605e+00 6.30260694e-05], f(x) = 1.249842439791809, grad_norm = 1.1179636382228086, alpha = 2.0530310231465696e-07
Iteração 615: x = [1.00012626e+00 6.31287145e-05], f(x) = 1.249842183195292, grad_norm = 1.117963523462107, alpha = 2.0530310231465696e-07
Iteração 616: x = [1.00012646e+00 6.32313596e-05], f(x) = 1.2498419265988276, grad_norm = 1.1179634087014172, alpha = 2.0530310231465696e-07
Iteração 617: x = [1.00012667e+00 6.33340046e-05], f(x) = 1.2498416700024157, grad_norm = 1.1179632939407391, alpha = 2.0530310231465696e-07
Iteração 618: x = [1.00012687e+00 6.34366497e-05], f(x) = 1.249841413406057, grad_norm = 1.1179631791800728, alpha = 2.0530310231465696e-07
Iteração 619: x = [1.00012708e+00 6.35392947e-05], f(x) = 1.2498411568097505, grad_norm = 1.1179630644194185, alpha = 2.0530310231465696e-07
Iteração 620: x = [1.00012728e+00 6.36419397e-05], f(x) = 1.249840900213497, grad_norm = 1.1179629496587757, alpha = 2.0530310231465696e-07
Iteração 621: x = [1.00012749e+00 6.37445848e-05], f(x) = 1.2498406436172957, grad_norm = 1.117962834898145, alpha = 2.0530310231465696e-07
Iteração 622: x = [1.00012769e+00 6.38472298e-05], f(x) = 1.2498403870211472, grad_norm = 1.1179627201375257, alpha = 2.0530310231465696e-07
Iteração 623: x = [1.00012790e+00 6.39498748e-05], f(x) = 1.2498401304250515, grad_norm = 1.1179626053769183, alpha = 2.0530310231465696e-07
Iteração 624: x = [1.00012811e+00 6.40525198e-05], f(x) = 1.2498398738290084, grad_norm = 1.1179624906163228, alpha = 2.0530310231465696e-07
Iteração 625: x = [1.00012831e+00 6.41551647e-05], f(x) = 1.2498396172330182, grad_norm = 1.1179623758557389, alpha = 2.0530310231465696e-07
Iteração 626: x = [1.00012852e+00 6.42578097e-05], f(x) = 1.2498393606370806, grad_norm = 1.117962261095167, alpha = 2.0530310231465696e-07
Iteração 627: x = [1.00012872e+00 6.43604547e-05], f(x) = 1.2498391040411956, grad_norm = 1.1179621463346068, alpha = 2.0530310231465696e-07
Iteração 628: x = [1.00012893e+00 6.44630996e-05], f(x) = 1.2498388474453632, grad_norm = 1.1179620315740582, alpha = 2.0530310231465696e-07
Iteração 629: x = [1.00012913e+00 6.45657445e-05], f(x) = 1.249838590849584, grad_norm = 1.1179619168135215, alpha = 2.0530310231465696e-07
Iteração 630: x = [1.00012934e+00 6.46683895e-05], f(x) = 1.249838334253857, grad_norm = 1.1179618020529967, alpha = 2.0530310231465696e-07
Iteração 631: x = [1.00012954e+00 6.47710344e-05], f(x) = 1.2498380776581828, grad_norm = 1.1179616872924836, alpha = 2.0530310231465696e-07
Iteração 632: x = [1.00012975e+00 6.48736793e-05], f(x) = 1.2498378210625611, grad_norm = 1.1179615725319823, alpha = 2.0530310231465696e-07
Iteração 633: x = [1.00012995e+00 6.49763242e-05], f(x) = 1.2498375644669921, grad_norm = 1.1179614577714927, alpha = 2.0530310231465696e-07
Iteração 634: x = [1.00013016e+00 6.50789690e-05], f(x) = 1.249837307871476, grad_norm = 1.117961343011015, alpha = 2.0530310231465696e-07
Iteração 635: x = [1.00013036e+00 6.51816139e-05], f(x) = 1.2498370512760124, grad_norm = 1.1179612282505489, alpha = 2.0530310231465696e-07
Iteração 636: x = [1.00013057e+00 6.52842588e-05], f(x) = 1.2498367946806015, grad_norm = 1.1179611134900946, alpha = 2.0530310231465696e-07
Iteração 637: x = [1.00013077e+00 6.53869036e-05], f(x) = 1.2498365380852434, grad_norm = 1.1179609987296522, alpha = 2.0530310231465696e-07
Iteração 638: x = [1.00013098e+00 6.54895485e-05], f(x) = 1.249836281489938, grad_norm = 1.1179608839692217, alpha = 2.0530310231465696e-07
Iteração 639: x = [1.00013118e+00 6.55921933e-05], f(x) = 1.2498360248946851, grad_norm = 1.1179607692088027, alpha = 2.0530310231465696e-07
Iteração 640: x = [1.00013139e+00 6.56948381e-05], f(x) = 1.2498357682994852, grad_norm = 1.1179606544483958, alpha = 2.0530310231465696e-07
Iteração 641: x = [1.00013159e+00 6.57974829e-05], f(x) = 1.2498355117043378, grad_norm = 1.1179605396880004, alpha = 2.0530310231465696e-07
Iteração 642: x = [1.00013180e+00 6.59001277e-05], f(x) = 1.249835255109243, grad_norm = 1.117960424927617, alpha = 2.0530310231465696e-07
Iteração 643: x = [1.00013201e+00 6.60027725e-05], f(x) = 1.2498349985142008, grad_norm = 1.1179603101672453, alpha = 2.0530310231465696e-07
Iteração 644: x = [1.00013221e+00 6.61054173e-05], f(x) = 1.2498347419192113, grad_norm = 1.1179601954068852, alpha = 2.0530310231465696e-07
Iteração 645: x = [1.00013242e+00 6.62080620e-05], f(x) = 1.2498344853242744, grad_norm = 1.1179600806465368, alpha = 2.0530310231465696e-07
Iteração 646: x = [1.00013262e+00 6.63107068e-05], f(x) = 1.2498342287293904, grad_norm = 1.1179599658862005, alpha = 2.0530310231465696e-07
Iteração 647: x = [1.00013283e+00 6.64133515e-05], f(x) = 1.249833972134559, grad_norm = 1.117959851125876, alpha = 2.0530310231465696e-07
Iteração 648: x = [1.00013303e+00 6.65159963e-05], f(x) = 1.2498337155397805, grad_norm = 1.117959736365563, alpha = 2.0530310231465696e-07
Iteração 649: x = [1.00013324e+00 6.66186410e-05], f(x) = 1.2498334589450546, grad_norm = 1.1179596216052619, alpha = 2.0530310231465696e-07
Iteração 650: x = [1.00013344e+00 6.67212857e-05], f(x) = 1.2498332023503813, grad_norm = 1.1179595068449728, alpha = 2.0530310231465696e-07
Iteração 651: x = [1.00013365e+00 6.68239304e-05], f(x) = 1.2498329457557606, grad_norm = 1.1179593920846953, alpha = 2.0530310231465696e-07
Iteração 652: x = [1.00013385e+00 6.69265751e-05], f(x) = 1.2498326891611928, grad_norm = 1.1179592773244296, alpha = 2.0530310231465696e-07
Iteração 653: x = [1.00013406e+00 6.70292198e-05], f(x) = 1.2498324325666774, grad_norm = 1.1179591625641756, alpha = 2.0530310231465696e-07
Iteração 654: x = [1.00013426e+00 6.71318645e-05], f(x) = 1.2498321759722146, grad_norm = 1.1179590478039334, alpha = 2.0530310231465696e-07
Iteração 655: x = [1.00013447e+00 6.72345091e-05], f(x) = 1.2498319193778047, grad_norm = 1.117958933043703, alpha = 2.0530310231465696e-07
Iteração 656: x = [1.00013467e+00 6.73371538e-05], f(x) = 1.2498316627834476, grad_norm = 1.1179588182834843, alpha = 2.0530310231465696e-07
Iteração 657: x = [1.00013488e+00 6.74397984e-05], f(x) = 1.249831406189143, grad_norm = 1.1179587035232776, alpha = 2.0530310231465696e-07
Iteração 658: x = [1.00013508e+00 6.75424430e-05], f(x) = 1.249831149594891, grad_norm = 1.1179585887630825, alpha = 2.0530310231465696e-07
Iteração 659: x = [1.00013529e+00 6.76450877e-05], f(x) = 1.2498308930006918, grad_norm = 1.1179584740028992, alpha = 2.0530310231465696e-07
Iteração 660: x = [1.00013550e+00 6.77477323e-05], f(x) = 1.2498306364065455, grad_norm = 1.1179583592427278, alpha = 2.0530310231465696e-07
Iteração 661: x = [1.00013570e+00 6.78503769e-05], f(x) = 1.2498303798124515, grad_norm = 1.117958244482568, alpha = 2.0530310231465696e-07
Iteração 662: x = [1.00013591e+00 6.79530214e-05], f(x) = 1.2498301232184104, grad_norm = 1.1179581297224201, alpha = 2.0530310231465696e-07
Iteração 663: x = [1.00013611e+00 6.80556660e-05], f(x) = 1.2498298666244219, grad_norm = 1.117958014962284, alpha = 2.0530310231465696e-07
Iteração 664: x = [1.00013632e+00 6.81583106e-05], f(x) = 1.249829610030486, grad_norm = 1.1179579002021596, alpha = 2.0530310231465696e-07
Iteração 665: x = [1.00013652e+00 6.82609551e-05], f(x) = 1.2498293534366027, grad_norm = 1.117957785442047, alpha = 2.0530310231465696e-07
Iteração 666: x = [1.00013673e+00 6.83635997e-05], f(x) = 1.2498290968427723, grad_norm = 1.117957670681946, alpha = 2.0530310231465696e-07
Iteração 667: x = [1.00013693e+00 6.84662442e-05], f(x) = 1.2498288402489945, grad_norm = 1.117957555921857, alpha = 2.0530310231465696e-07
Iteração 668: x = [1.00013714e+00 6.85688887e-05], f(x) = 1.2498285836552694, grad_norm = 1.1179574411617799, alpha = 2.0530310231465696e-07
Iteração 669: x = [1.00013734e+00 6.86715333e-05], f(x) = 1.2498283270615969, grad_norm = 1.1179573264017144, alpha = 2.0530310231465696e-07
Iteração 670: x = [1.00013755e+00 6.87741778e-05], f(x) = 1.2498280704679772, grad_norm = 1.1179572116416607, alpha = 2.0530310231465696e-07
Iteração 671: x = [1.00013775e+00 6.88768222e-05], f(x) = 1.2498278138744103, grad_norm = 1.1179570968816188, alpha = 2.0530310231465696e-07
Iteração 672: x = [1.00013796e+00 6.89794667e-05], f(x) = 1.2498275572808961, grad_norm = 1.1179569821215887, alpha = 2.0530310231465696e-07
Iteração 673: x = [1.00013816e+00 6.90821112e-05], f(x) = 1.2498273006874343, grad_norm = 1.1179568673615705, alpha = 2.0530310231465696e-07
Iteração 674: x = [1.00013837e+00 6.91847557e-05], f(x) = 1.2498270440940253, grad_norm = 1.117956752601564, alpha = 2.0530310231465696e-07
Iteração 675: x = [1.00013857e+00 6.92874001e-05], f(x) = 1.2498267875006688, grad_norm = 1.117956637841569, alpha = 2.0530310231465696e-07
Iteração 676: x = [1.00013878e+00 6.93900445e-05], f(x) = 1.2498265309073653, grad_norm = 1.117956523081586, alpha = 2.0530310231465696e-07
Iteração 677: x = [1.00013899e+00 6.94926890e-05], f(x) = 1.2498262743141142, grad_norm = 1.117956408321615, alpha = 2.0530310231465696e-07
Iteração 678: x = [1.00013919e+00 6.95953334e-05], f(x) = 1.249826017720916, grad_norm = 1.1179562935616554, alpha = 2.0530310231465696e-07
Iteração 679: x = [1.00013940e+00 6.96979778e-05], f(x) = 1.2498257611277703, grad_norm = 1.1179561788017078, alpha = 2.0530310231465696e-07
Iteração 680: x = [1.00013960e+00 6.98006222e-05], f(x) = 1.2498255045346773, grad_norm = 1.1179560640417718, alpha = 2.0530310231465696e-07
Iteração 681: x = [1.00013981e+00 6.99032666e-05], f(x) = 1.2498252479416372, grad_norm = 1.1179559492818478, alpha = 2.0530310231465696e-07
Iteração 682: x = [1.00014001e+00 7.00059110e-05], f(x) = 1.2498249913486494, grad_norm = 1.1179558345219356, alpha = 2.0530310231465696e-07
Iteração 683: x = [1.00014022e+00 7.01085553e-05], f(x) = 1.2498247347557148, grad_norm = 1.117955719762035, alpha = 2.0530310231465696e-07
Iteração 684: x = [1.00014042e+00 7.02111997e-05], f(x) = 1.2498244781628325, grad_norm = 1.1179556050021462, alpha = 2.0530310231465696e-07
Iteração 685: x = [1.00014063e+00 7.03138440e-05], f(x) = 1.2498242215700028, grad_norm = 1.1179554902422693, alpha = 2.0530310231465696e-07
Iteração 686: x = [1.00014083e+00 7.04164884e-05], f(x) = 1.2498239649772258, grad_norm = 1.1179553754824039, alpha = 2.0530310231465696e-07
Iteração 687: x = [1.00014104e+00 7.05191327e-05], f(x) = 1.2498237083845016, grad_norm = 1.1179552607225505, alpha = 2.0530310231465696e-07
Iteração 688: x = [1.00014124e+00 7.06217770e-05], f(x) = 1.24982345179183, grad_norm = 1.1179551459627088, alpha = 2.0530310231465696e-07
Iteração 689: x = [1.00014145e+00 7.07244213e-05], f(x) = 1.2498231951992111, grad_norm = 1.117955031202879, alpha = 2.0530310231465696e-07
Iteração 690: x = [1.00014165e+00 7.08270656e-05], f(x) = 1.249822938606645, grad_norm = 1.1179549164430609, alpha = 2.0530310231465696e-07
Iteração 691: x = [1.00014186e+00 7.09297099e-05], f(x) = 1.2498226820141316, grad_norm = 1.1179548016832546, alpha = 2.0530310231465696e-07
Iteração 692: x = [1.00014206e+00 7.10323541e-05], f(x) = 1.249822425421671, grad_norm = 1.11795468692346, alpha = 2.0530310231465696e-07
Iteração 693: x = [1.00014227e+00 7.11349984e-05], f(x) = 1.249822168829263, grad_norm = 1.1179545721636774, alpha = 2.0530310231465696e-07
Iteração 694: x = [1.00014248e+00 7.12376426e-05], f(x) = 1.2498219122369076, grad_norm = 1.1179544574039064, alpha = 2.0530310231465696e-07
Iteração 695: x = [1.00014268e+00 7.13402869e-05], f(x) = 1.2498216556446047, grad_norm = 1.1179543426441474, alpha = 2.0530310231465696e-07
Iteração 696: x = [1.00014289e+00 7.14429311e-05], f(x) = 1.2498213990523546, grad_norm = 1.1179542278844, alpha = 2.0530310231465696e-07
Iteração 697: x = [1.00014309e+00 7.15455753e-05], f(x) = 1.249821142460157, grad_norm = 1.1179541131246642, alpha = 2.0530310231465696e-07
Iteração 698: x = [1.00014330e+00 7.16482195e-05], f(x) = 1.2498208858680122, grad_norm = 1.1179539983649405, alpha = 2.0530310231465696e-07
Iteração 699: x = [1.00014350e+00 7.17508637e-05], f(x) = 1.2498206292759202, grad_norm = 1.1179538836052283, alpha = 2.0530310231465696e-07
Iteração 700: x = [1.00014371e+00 7.18535079e-05], f(x) = 1.249820372683881, grad_norm = 1.1179537688455279, alpha = 2.0530310231465696e-07
Iteração 701: x = [1.00014391e+00 7.19561521e-05], f(x) = 1.2498201160918943, grad_norm = 1.1179536540858395, alpha = 2.0530310231465696e-07
Iteração 702: x = [1.00014412e+00 7.20587963e-05], f(x) = 1.2498198594999603, grad_norm = 1.1179535393261628, alpha = 2.0530310231465696e-07
Iteração 703: x = [1.00014432e+00 7.21614404e-05], f(x) = 1.249819602908079, grad_norm = 1.117953424566498, alpha = 2.0530310231465696e-07
Iteração 704: x = [1.00014453e+00 7.22640845e-05], f(x) = 1.2498193463162504, grad_norm = 1.1179533098068448, alpha = 2.0530310231465696e-07
Iteração 705: x = [1.00014473e+00 7.23667287e-05], f(x) = 1.2498190897244748, grad_norm = 1.1179531950472035, alpha = 2.0530310231465696e-07
Iteração 706: x = [1.00014494e+00 7.24693728e-05], f(x) = 1.2498188331327513, grad_norm = 1.117953080287574, alpha = 2.0530310231465696e-07
Iteração 707: x = [1.00014514e+00 7.25720169e-05], f(x) = 1.2498185765410808, grad_norm = 1.117952965527956, alpha = 2.0530310231465696e-07
Iteração 708: x = [1.00014535e+00 7.26746610e-05], f(x) = 1.2498183199494628, grad_norm = 1.11795285076835, alpha = 2.0530310231465696e-07
Iteração 709: x = [1.00014555e+00 7.27773051e-05], f(x) = 1.2498180633578975, grad_norm = 1.1179527360087558, alpha = 2.0530310231465696e-07
Iteração 710: x = [1.00014576e+00 7.28799492e-05], f(x) = 1.249817806766385, grad_norm = 1.1179526212491733, alpha = 2.0530310231465696e-07
Iteração 711: x = [1.00014597e+00 7.29825933e-05], f(x) = 1.249817550174925, grad_norm = 1.1179525064896025, alpha = 2.0530310231465696e-07
Iteração 712: x = [1.00014617e+00 7.30852373e-05], f(x) = 1.249817293583518, grad_norm = 1.1179523917300436, alpha = 2.0530310231465696e-07
Iteração 713: x = [1.00014638e+00 7.31878814e-05], f(x) = 1.2498170369921633, grad_norm = 1.1179522769704966, alpha = 2.0530310231465696e-07
Iteração 714: x = [1.00014658e+00 7.32905254e-05], f(x) = 1.2498167804008615, grad_norm = 1.1179521622109612, alpha = 2.0530310231465696e-07
Iteração 715: x = [1.00014679e+00 7.33931694e-05], f(x) = 1.2498165238096124, grad_norm = 1.1179520474514377, alpha = 2.0530310231465696e-07
Iteração 716: x = [1.00014699e+00 7.34958135e-05], f(x) = 1.2498162672184159, grad_norm = 1.1179519326919258, alpha = 2.0530310231465696e-07
Iteração 717: x = [1.00014720e+00 7.35984575e-05], f(x) = 1.249816010627272, grad_norm = 1.117951817932426, alpha = 2.0530310231465696e-07
Iteração 718: x = [1.00014740e+00 7.37011015e-05], f(x) = 1.2498157540361807, grad_norm = 1.1179517031729376, alpha = 2.0530310231465696e-07
Iteração 719: x = [1.00014761e+00 7.38037454e-05], f(x) = 1.2498154974451423, grad_norm = 1.1179515884134612, alpha = 2.0530310231465696e-07
Iteração 720: x = [1.00014781e+00 7.39063894e-05], f(x) = 1.2498152408541565, grad_norm = 1.1179514736539964, alpha = 2.0530310231465696e-07
Iteração 721: x = [1.00014802e+00 7.40090334e-05], f(x) = 1.2498149842632233, grad_norm = 1.1179513588945436, alpha = 2.0530310231465696e-07
Iteração 722: x = [1.00014822e+00 7.41116773e-05], f(x) = 1.249814727672343, grad_norm = 1.1179512441351025, alpha = 2.0530310231465696e-07
Iteração 723: x = [1.00014843e+00 7.42143213e-05], f(x) = 1.2498144710815153, grad_norm = 1.1179511293756732, alpha = 2.0530310231465696e-07
Iteração 724: x = [1.00014863e+00 7.43169652e-05], f(x) = 1.2498142144907403, grad_norm = 1.1179510146162557, alpha = 2.0530310231465696e-07
Iteração 725: x = [1.00014884e+00 7.44196091e-05], f(x) = 1.249813957900018, grad_norm = 1.11795089985685, alpha = 2.0530310231465696e-07
Iteração 726: x = [1.00014904e+00 7.45222530e-05], f(x) = 1.2498137013093484, grad_norm = 1.117950785097456, alpha = 2.0530310231465696e-07
Iteração 727: x = [1.00014925e+00 7.46248969e-05], f(x) = 1.2498134447187312, grad_norm = 1.1179506703380737, alpha = 2.0530310231465696e-07
Iteração 728: x = [1.00014946e+00 7.47275408e-05], f(x) = 1.2498131881281669, grad_norm = 1.1179505555787033, alpha = 2.0530310231465696e-07
Iteração 729: x = [1.00014966e+00 7.48301847e-05], f(x) = 1.2498129315376552, grad_norm = 1.1179504408193446, alpha = 2.0530310231465696e-07
Iteração 730: x = [1.00014987e+00 7.49328286e-05], f(x) = 1.2498126749471963, grad_norm = 1.1179503260599977, alpha = 2.0530310231465696e-07
Iteração 731: x = [1.00015007e+00 7.50354724e-05], f(x) = 1.2498124183567898, grad_norm = 1.1179502113006627, alpha = 2.0530310231465696e-07
Iteração 732: x = [1.00015028e+00 7.51381163e-05], f(x) = 1.2498121617664362, grad_norm = 1.1179500965413394, alpha = 2.0530310231465696e-07
Iteração 733: x = [1.00015048e+00 7.52407601e-05], f(x) = 1.2498119051761352, grad_norm = 1.1179499817820278, alpha = 2.0530310231465696e-07
Iteração 734: x = [1.00015069e+00 7.53434040e-05], f(x) = 1.249811648585887, grad_norm = 1.117949867022728, alpha = 2.0530310231465696e-07
Iteração 735: x = [1.00015089e+00 7.54460478e-05], f(x) = 1.2498113919956917, grad_norm = 1.11794975226344, alpha = 2.0530310231465696e-07
Iteração 736: x = [1.00015110e+00 7.55486916e-05], f(x) = 1.2498111354055488, grad_norm = 1.117949637504164, alpha = 2.0530310231465696e-07
Iteração 737: x = [1.00015130e+00 7.56513354e-05], f(x) = 1.2498108788154585, grad_norm = 1.1179495227448997, alpha = 2.0530310231465696e-07
Iteração 738: x = [1.00015151e+00 7.57539792e-05], f(x) = 1.2498106222254206, grad_norm = 1.117949407985647, alpha = 2.0530310231465696e-07
Iteração 739: x = [1.00015171e+00 7.58566229e-05], f(x) = 1.2498103656354358, grad_norm = 1.117949293226406, alpha = 2.0530310231465696e-07
Iteração 740: x = [1.00015192e+00 7.59592667e-05], f(x) = 1.2498101090455036, grad_norm = 1.117949178467177, alpha = 2.0530310231465696e-07
